"tract","Name","Employment_Rate_rP_gP_p50"
17031821700,"Evergreen Park, IL",0.7755
17031110200,"Gladstone Park, Chicago, IL",0.7753
17031814900,"Berwyn, IL",0.7753
17043844307,"Lombard, IL",0.7752
17043844901,"Downers Grove, IL",0.7752
17031825802,"Calumet City, IL",0.7751
17031030300,"Edgewater, Chicago, IL",0.7751
17031835900,"Bronzeville, Chicago, IL",0.7751
17031460301,"South Side, Chicago, IL",0.775
17031805402,"Niles, IL",0.775
17031811302,"Franklin Park, IL",0.7749
17031640800,"South Side, Chicago, IL",0.7748
17031833900,"South Side, Chicago, IL",0.7747
17031160200,"Old Irving Park, Chicago, IL",0.7746
17031720500,"South Side, Chicago, IL",0.7746
17031610400,"Back of the Yards, Chicago, IL",0.7745
17031817102,"Bellwood, IL",0.7744
17031120300,"Forest Glen, Chicago, IL",0.7744
17043845803,"Lemont, IL",0.7743
17031640700,"South Side, Chicago, IL",0.7743
17031460100,"South Chicago, Chicago, IL",0.7743
17031807700,"Skokie, IL",0.7742
17031811100,"River Grove, IL",0.7742
17031242800,"West Town, Chicago, IL",0.7741
18089020200,"Whiting, IN",0.774
17043840705,"Elmhurst, IL",0.7737
17031071500,"Lincoln Park, Chicago, IL",0.7737
17031190601,"Belmont Central, Chicago, IL",0.7737
17031834600,"Englewood, Chicago, IL",0.7735
17031310800,"Heart of Chicago, Chicago, IL",0.7734
17031700100,"Ashburn, Chicago, IL",0.7733
17031170500,"Dunning, Chicago, IL",0.7733
17031814100,"Cicero, IL",0.7732
17043843700,"Villa Park, IL",0.7732
17043844402,"Oak Brook, IL",0.7731
17031820605,"Hickory Hills, IL",0.7729
17031810800,"Elmwood Park, IL",0.7729
17031841500,"Lawndale, Chicago, IL",0.7729
17043845505,"Darien, IL",0.7728
17043845602,"Downers Grove, IL",0.7727
17031841200,"Heart of Chicago, Chicago, IL",0.7725
17031822302,"Oak Lawn, IL",0.7725
17043843601,"Lombard, IL",0.7725
17031120400,"Forest Glen, Chicago, IL",0.7725
17031160800,"Irving Park, Chicago, IL",0.7723
17043843800,"Villa Park, IL",0.7723
17031530503,"South Side, Chicago, IL",0.7722
17031151002,"Cragin, Chicago, IL",0.7722
17031823101,"Worth, IL",0.772
17031836700,"East Garfield Park, Chicago, IL",0.7717
17031770400,"Elk Grove Village, IL",0.7716
17031150300,"Portage Park, Chicago, IL",0.7714
17031020100,"West Ridge, Chicago, IL",0.7713
17031410700,"Hyde Park, Chicago, IL",0.7711
17031822301,"Oak Lawn, IL",0.771
17031823200,"Alsip, IL",0.771
17031490902,"South Side, Chicago, IL",0.771
17031822900,"Bridgeview, IL",0.771
17031650100,"South Side, Chicago, IL",0.7709
17031500300,"South Side, Chicago, IL",0.7707
17031431200,"South Side, Chicago, IL",0.7705
17031819500,"La Grange, IL",0.7703
17043840000,"Bensenville, IL",0.7701
17031030104,"Edgewater, Chicago, IL",0.7701
17031020701,"Peterson Park, Chicago, IL",0.77
17031831300,"West Humboldt Park, Chicago, IL",0.77
17031170200,"Dunning, Chicago, IL",0.7699
17031160900,"Irving Park, Chicago, IL",0.7699
17031430800,"South Side, Chicago, IL",0.7699
17043840103,"Wood Dale, IL",0.7698
17031818100,"Westchester, IL",0.7697
17031838200,"Illinois Medical District, Chicago, IL",0.7697
17031491100,"South Side, Chicago, IL",0.7696
17043845502,"Willowbrook, IL",0.7696
17031251200,"Austin, Chicago, IL",0.7693
17031840700,"Little Village, Chicago, IL",0.7692
17031081401,"Streeterville, Chicago, IL",0.7692
17031060500,"Wrigleyville, Chicago, IL",0.7691
17031831500,"Belmont Cragin, Chicago, IL",0.7689
17031812500,"Oak Park, IL",0.7688
17031031502,"Uptown, Chicago, IL",0.7687
17031820604,"Justice, IL",0.7687
17031841800,"South Side, Chicago, IL",0.7686
17031222200,"Bucktown, Chicago, IL",0.7684
17031242600,"Humboldt Park, Chicago, IL",0.7683
17031650200,"South Side, Chicago, IL",0.7683
17031220902,"Logan Square, Chicago, IL",0.7683
17031808100,"Niles, IL",0.7682
17031700301,"Ashburn, Chicago, IL",0.7681
17031760802,"O'Hare, Chicago, IL",0.768
17031491200,"South Side, Chicago, IL",0.7679
17031210601,"Avondale, Chicago, IL",0.7679
17031252000,"Austin, Chicago, IL",0.7678
17031161000,"Old Irving Park, Chicago, IL",0.7678
17031823303,"Chicago, IL",0.7676
17031817700,"Maywood, IL",0.7675
17031031300,"Uptown, Chicago, IL",0.7675
17031720400,"South Side, Chicago, IL",0.7675
17031300900,"Marshall Square, Chicago, IL",0.7673
17031826500,"Chicago, IL",0.7673
17031831100,"Avondale, Chicago, IL",0.7673
17031062200,"Lake View, Chicago, IL",0.767
17031120200,"Edgebrook, Chicago, IL",0.767
17031251500,"Austin, Chicago, IL",0.767
17031560800,"Garfield Ridge, Chicago, IL",0.767
17031813600,"Cicero, IL",0.7669
17031810200,"Evanston, IL",0.7668
17031020901,"West Ridge, Chicago, IL",0.7667
17031834300,"Avalon Park, Chicago, IL",0.7666
17031821001,"Burbank, IL",0.7663
17031190300,"Belmont Cragin, Chicago, IL",0.766
17031770800,"Schiller Park, IL",0.7659
17031823806,"Worth, IL",0.7659
17031031400,"Uptown, Chicago, IL",0.7658
17031660800,"South Side, Chicago, IL",0.7656
17031824004,"Lemont, IL",0.7656
17031490400,"Roseland, Chicago, IL",0.7656
17043845601,"Downers Grove, IL",0.7655
17197881005,"Lockport, IL",0.7655
17031570300,"Archer Heights, Chicago, IL",0.7654
17031818402,"Westchester, IL",0.7653
17031140400,"Albany Park, Chicago, IL",0.7653
17031825700,"Chicago, IL",0.7653
17031490901,"South Side, Chicago, IL",0.7653
17031813400,"Cicero, IL",0.7652
17031243300,"West Town, Chicago, IL",0.7649
17043840704,"Bensenville, IL",0.7647
17031710900,"Auburn Gresham, Chicago, IL",0.7647
17031381400,"South Side, Chicago, IL",0.7645
17031843000,"Lawndale, Chicago, IL",0.7644
17031818700,"Brookfield, IL",0.7643
17031051100,"Roscoe Village, Chicago, IL",0.7643
17031822101,"Oak Lawn, IL",0.7643
17031819100,"Lyons, IL",0.7642
17031150200,"Portage Park, Chicago, IL",0.7642
17031080201,"Near North Side, Chicago, IL",0.7641
17031520500,"East Side, Chicago, IL",0.7641
17031812700,"Oak Park, IL",0.764
17031220901,"Logan Square, Chicago, IL",0.7637
17031300600,"Little Village, Chicago, IL",0.7636
17031020801,"West Ridge, Chicago, IL",0.7635
17031490500,"Roseland, Chicago, IL",0.7632
17031590700,"McKinley Park, Chicago, IL",0.7632
17031410600,"Hyde Park, Chicago, IL",0.763
17043844305,"Lombard, IL",0.763
17031061500,"Lake View, Chicago, IL",0.763
17031611500,"South Side, Chicago, IL",0.7629
17031500100,"Cottage Grove Heights, Chicago, IL",0.7629
17031820502,"Bridgeview, IL",0.7628
17031690900,"Greater Grand Crossing, Chicago, IL",0.7626
17031691300,"South Side, Chicago, IL",0.7625
17031140602,"Albany Park, Chicago, IL",0.7625
17031040800,"Lincoln Square, Chicago, IL",0.7624
17031460200,"South Chicago, Chicago, IL",0.7623
17043840101,"Wood Dale, IL",0.7623
17031814600,"Berwyn, IL",0.7622
17031221400,"Logan Square, Chicago, IL",0.7622
17031640400,"South Side, Chicago, IL",0.7622
17031815200,"Berwyn, IL",0.762
17031819802,"Western Springs, IL",0.7616
17031032100,"Uptown, Chicago, IL",0.7616
17031063302,"Lake View East, Chicago, IL",0.7614
17031812600,"Oak Park, IL",0.7614
17031840400,"McKinley Park, Chicago, IL",0.7614
17031611400,"Back of the Yards, Chicago, IL",0.7609
17197881006,"Orland Park, IL",0.7608
17031220400,"Logan Square, Chicago, IL",0.7605
17043845703,"Downers Grove, IL",0.7603
17031380100,"Bronzeville, Chicago, IL",0.7603
17031808002,"Lincolnwood, IL",0.7603
17031190402,"Belmont Central, Chicago, IL",0.7602
17031411000,"South Side, Chicago, IL",0.7602
17043843400,"Lombard, IL",0.76
17031671100,"Englewood, Chicago, IL",0.76
17031710800,"Auburn Gresham, Chicago, IL",0.7598
17031140200,"Albany Park, Chicago, IL",0.7596
17031081800,"River North, Chicago, IL",0.7595
17031821401,"Calumet Park, IL",0.759
17031430700,"South Side, Chicago, IL",0.759
17031510300,"Jeffrey Manor, Chicago, IL",0.7589
17031611300,"South Side, Chicago, IL",0.7589
17043844100,"Elmhurst, IL",0.7588
17031250300,"Austin, Chicago, IL",0.7587
17031838700,"Lawndale, Chicago, IL",0.7586
17031310300,"Lower West Side, Chicago, IL",0.7585
17031020500,"West Ridge, Chicago, IL",0.7584
17043840201,"Itasca, IL",0.7584
17031252101,"Austin, Chicago, IL",0.7582
17031811900,"River Forest, IL",0.7581
17031030703,"Edgewater, Chicago, IL",0.7581
17031050100,"North Center, Chicago, IL",0.758
17031826600,"Riverdale, IL",0.7579
17031390300,"Kenwood, Chicago, IL",0.7579
17031491400,"Roseland, Chicago, IL",0.7577
17031819300,"Brookfield, IL",0.7576
17031823803,"Palos Hills, IL",0.7575
17031301802,"Little Village, Chicago, IL",0.7573
17031300800,"South Lawndale, Chicago, IL",0.7572
17031670600,"Englewood, Chicago, IL",0.7571
17031110300,"Jefferson Park, Chicago, IL",0.7569
17031580300,"South Side, Chicago, IL",0.7568
17031681400,"Englewood, Chicago, IL",0.7568
17031031100,"Uptown, Chicago, IL",0.7566
17031826000,"Calumet City, IL",0.7563
17031140500,"Albany Park, Chicago, IL",0.7559
17031420700,"South Side, Chicago, IL",0.7558
17031171000,"Dunning, Chicago, IL",0.7557
17031320600,"South Loop, Chicago, IL",0.7557
17031660600,"Chicago Lawn, Chicago, IL",0.7553
17031671800,"Englewood, Chicago, IL",0.7553
17031291600,"Douglas Park, Chicago, IL",0.755
17031301702,"Little Village, Chicago, IL",0.755
17031301200,"Little Village, Chicago, IL",0.755
17031221500,"Logan Square, Chicago, IL",0.755
17031020200,"West Ridge, Chicago, IL",0.7549
17031260800,"East Garfield Park, Chicago, IL",0.7549
17031251000,"Austin, Chicago, IL",0.7548
17031283800,"University Village / Little Italy, Chicago, IL",0.7546
17031380200,"Bronzeville, Chicago, IL",0.7543
17031100100,"Norwood Park, Chicago, IL",0.7541
17031530100,"South Side, Chicago, IL",0.7539
17031808001,"Lincolnwood, IL",0.7539
17031570100,"Archer Heights, Chicago, IL",0.7538
17031813801,"Cicero, IL",0.7538
17031031000,"Uptown, Chicago, IL",0.7537
17031431400,"South Shore, Chicago, IL",0.7536
17031010501,"Rogers Park, Chicago, IL",0.7534
17031836500,"Bronzeville, Chicago, IL",0.7533
17031810501,"Norridge, IL",0.7533
17031836100,"South Side, Chicago, IL",0.7528
17031400400,"South Side, Chicago, IL",0.7527
17043840304,"Addison, IL",0.7527
17043843302,"Lombard, IL",0.7524
17031711100,"South Side, Chicago, IL",0.7524
17031820000,"Hinsdale, IL",0.7522
17031820606,"Willow Springs, IL",0.7518
17031110400,"Jefferson Park, Chicago, IL",0.7517
17031100400,"Norwood Park, Chicago, IL",0.7517
17031836000,"Bronzeville, Chicago, IL",0.7517
17031431301,"South Shore, Chicago, IL",0.7516
17031710400,"South Side, Chicago, IL",0.7515
17031811000,"Elmwood Park, IL",0.7515
17031821500,"Riverdale, IL",0.7513
17031260700,"Garfield Park, Chicago, IL",0.751
17031062900,"Lake View, Chicago, IL",0.751
17031671200,"Englewood, Chicago, IL",0.7508
17031020302,"West Ridge, Chicago, IL",0.7507
17043845401,"Burr Ridge, IL",0.7507
17031020400,"West Ridge, Chicago, IL",0.7506
17031210100,"Avondale, Chicago, IL",0.7505
17031835200,"Garfield Ridge, Chicago, IL",0.7502
17043844304,"Lombard, IL",0.7501
17031242200,"West Town, Chicago, IL",0.7501
17043845100,"Clarendon Hills, IL",0.7501
17031282800,"Near West Side, Chicago, IL",0.7501
17031835000,"Chicago Lawn, Chicago, IL",0.75
17031826700,"Riverdale, IL",0.7498
17031140100,"Albany Park, Chicago, IL",0.7495
18089040200,"Whiting, IN",0.7494
17031390500,"South Side, Chicago, IL",0.7494
17031840100,"Bridgeport, Chicago, IL",0.7492
17031030701,"Edgewater, Chicago, IL",0.7491
17031730202,"Brainerd, Chicago, IL",0.749
17031822801,"Oak Lawn, IL",0.7484
17031530200,"South Side, Chicago, IL",0.7483
17031180100,"Montclare, Chicago, IL",0.7483
17031431302,"South Shore, Chicago, IL",0.7482
17031150501,"Portage Park, Chicago, IL",0.7482
17031520600,"East Side, Chicago, IL",0.7481
17031240200,"West Town, Chicago, IL",0.7481
17031806501,"Des Plaines, IL",0.7478
17031200401,"Hermosa, Chicago, IL",0.7475
17031450300,"South Side, Chicago, IL",0.7474
17031690500,"Greater Grand Crossing, Chicago, IL",0.7473
17031190401,"Belmont Central, Chicago, IL",0.7473
17031750100,"Morgan Park, Chicago, IL",0.7473
17031220702,"Logan Square, Chicago, IL",0.7472
17031060800,"Lake View, Chicago, IL",0.747
17031020602,"West Rogers Park, Chicago, IL",0.7467
17031611600,"Back of the Yards, Chicago, IL",0.7466
17031400500,"South Side, Chicago, IL",0.7465
17031460500,"South Chicago, Chicago, IL",0.7465
17031671500,"Englewood, Chicago, IL",0.7464
17043844702,"Hinsdale, IL",0.7463
17031410900,"East Hyde Park, Chicago, IL",0.7463
17031832900,"University Village / Little Italy, Chicago, IL",0.7461
17031810701,"Elmwood Park, IL",0.746
17031822102,"Oak Lawn, IL",0.7458
17031836900,"East Garfield Park, Chicago, IL",0.7457
17031010300,"Rogers Park, Chicago, IL",0.7455
17031819000,"La Grange Park, IL",0.7452
17031810702,"Elmwood Park, IL",0.7452
17031031501,"Uptown, Chicago, IL",0.7451
17031810400,"Park Ridge, IL",0.7448
17031816000,"Forest Park, IL",0.7448
17031670700,"South Side, Chicago, IL",0.7448
17031824114,"Orland Park, IL",0.7441
17031672000,"Englewood, Chicago, IL",0.744
17031670300,"Englewood, Chicago, IL",0.7439
17031210502,"Avondale, Chicago, IL",0.7439
17031140701,"Albany Park, Chicago, IL",0.7439
17031691500,"Grand Crossing, Chicago, IL",0.7439
17031063301,"Lake View East, Chicago, IL",0.7439
17031843800,"South Side, Chicago, IL",0.7435
17031730600,"South Side, Chicago, IL",0.7435
17031611900,"Back of the Yards, Chicago, IL",0.7434
17031460400,"South Chicago, Chicago, IL",0.7433
17031490600,"Longwood Manor, Chicago, IL",0.7431
17031600700,"Bridgeport, Chicago, IL",0.7431
17031661000,"Chicago Lawn, Chicago, IL",0.743
17031835800,"Bronzeville, Chicago, IL",0.7429
17031351000,"Bronzeville, Chicago, IL",0.7428
17031831600,"Montclare, Chicago, IL",0.7426
18089010304,"Gary, IN",0.7426
17031820603,"Justice, IL",0.7421
17031530600,"South Side, Chicago, IL",0.742
17031170100,"Dunning, Chicago, IL",0.742
17031770602,"Des Plaines, IL",0.7414
17031030706,"Edgewater Beach, Chicago, IL",0.7412
17031220601,"Logan Square, Chicago, IL",0.7411
17031280400,"Near West Side, Chicago, IL",0.7407
17031170400,"Dunning, Chicago, IL",0.7407
17031691200,"Greater Grand Crossing, Chicago, IL",0.7404
17031660900,"Chicago Lawn, Chicago, IL",0.7404
17031832600,"Lincoln Park, Chicago, IL",0.7403
17043845300,"Hinsdale, IL",0.7399
17031071800,"Lincoln Park, Chicago, IL",0.7398
17031231200,"Humboldt Park, Chicago, IL",0.7394
17031160300,"Irving Park, Chicago, IL",0.7392
17031280100,"Fulton River District, Chicago, IL",0.7392
17031430400,"Grand Crossing, Chicago, IL",0.739
17031831400,"Austin, Chicago, IL",0.739
17031440900,"South Side, Chicago, IL",0.7389
17031834000,"Princeton Park, Chicago, IL",0.7388
17031834200,"South Shore, Chicago, IL",0.7387
17031560300,"South Side, Chicago, IL",0.7387
17031440202,"South Side, Chicago, IL",0.7384
17031300700,"Little Village, Chicago, IL",0.7378
17031081402,"Streeterville, Chicago, IL",0.7378
17031222500,"Logan Square, Chicago, IL",0.7376
17031010202,"Rogers Park, Chicago, IL",0.7374
17031810600,"Harwood Heights, IL",0.7374
17031243200,"West Town, Chicago, IL",0.7372
17043844306,"Villa Park, IL",0.7372
17031062300,"Lake View, Chicago, IL",0.7372
17031760801,"O'Hare, Chicago, IL",0.7371
17031351100,"Bronzeville, Chicago, IL",0.737
17031231100,"Humboldt Park, Chicago, IL",0.7369
17031560200,"South Side, Chicago, IL",0.7365
17031242100,"West Town, Chicago, IL",0.736
17031839200,"Bronzeville, Chicago, IL",0.7358
17031020702,"West Rogers Park, Chicago, IL",0.7355
17031241400,"West Town, Chicago, IL",0.7354
17031820202,"Hodgkins, IL",0.7353
17031210501,"Avondale, Chicago, IL",0.7349
17031171100,"Dunning, Chicago, IL",0.7349
17031080100,"Gold Coast, Chicago, IL",0.7349
17031816402,"Melrose Park, IL",0.7347
17031410500,"Hyde Park, Chicago, IL",0.7344
17031813701,"Cicero, IL",0.7344
17031062100,"Lake View, Chicago, IL",0.7344
17043845508,"Darien, IL",0.7343
17031310900,"Heart of Chicago, Chicago, IL",0.734
17031190702,"Belmont Cragin, Chicago, IL",0.7339
17031815900,"Forest Park, IL",0.7338
17031031800,"Uptown, Chicago, IL",0.7337
17031823703,"Bridgeview, IL",0.7334
17031242300,"Ukrainian Village, Chicago, IL",0.7326
17031251800,"Austin, Chicago, IL",0.7324
17031540101,"South Side, Chicago, IL",0.7322
17031031200,"Uptown, Chicago, IL",0.732
17031160100,"Irving Park, Chicago, IL",0.732
17031230500,"Hermosa, Chicago, IL",0.7315
17031061902,"Lake View East, Chicago, IL",0.7313
17031810000,"Evanston, IL",0.7312
17031020301,"West Ridge, Chicago, IL",0.7306
17031242400,"Ukrainian Village, Chicago, IL",0.7305
17031690400,"South Side, Chicago, IL",0.7299
17031440600,"South Side, Chicago, IL",0.7299
17031837400,"East Garfield Park, Chicago, IL",0.7298
17043843500,"Lombard, IL",0.7296
17031832400,"Logan Square, Chicago, IL",0.7294
17031813301,"Cicero, IL",0.7291
17031730201,"South Side, Chicago, IL",0.7288
17031240700,"West Town, Chicago, IL",0.7287
17031470100,"South Side, Chicago, IL",0.7286
17031062700,"Lake View, Chicago, IL",0.7286
17031805801,"Park Ridge, IL",0.7285
17031812301,"Oak Park, IL",0.7283
17031060200,"Lake View, Chicago, IL",0.7282
17031570500,"South Side, Chicago, IL",0.728
17031831900,"Lake View, Chicago, IL",0.7278
17031671300,"Englewood, Chicago, IL",0.7275
17031130300,"Hollywood Park, Chicago, IL",0.727
17031151200,"Portage Park, Chicago, IL",0.7269
17031030101,"Edgewater, Chicago, IL",0.7269
17031030604,"Edgewater Beach, Chicago, IL",0.7265
17031420300,"South Side, Chicago, IL",0.7263
17031420800,"South Side, Chicago, IL",0.7261
17031063400,"Lake View East, Chicago, IL",0.7256
17031611000,"Back of the Yards, Chicago, IL",0.7255
17031063200,"Lake View East, Chicago, IL",0.7255
17031730400,"South Side, Chicago, IL",0.7253
17031160501,"Irving Park, Chicago, IL",0.7252
17031833100,"Near West Side, Chicago, IL",0.725
17031838000,"Near West Side, Chicago, IL",0.7245
17031271800,"East Garfield Park, Chicago, IL",0.7242
17031151100,"Portage Park, Chicago, IL",0.7239
17031836200,"Hyde Park, Chicago, IL",0.7237
17031081300,"Streeterville, Chicago, IL",0.7236
17031833300,"Near West Side, Chicago, IL",0.7234
17031290900,"Lawndale, Chicago, IL",0.7234
17031282700,"Lawndale, Chicago, IL",0.723
17031260300,"Garfield Park, Chicago, IL",0.7229
17043844701,"Westmont, IL",0.7228
17043842900,"Elmhurst, IL",0.7225
17031330200,"Near South Side, Chicago, IL",0.7224
17031062800,"Lake View, Chicago, IL",0.7219
17031081600,"Near North, Chicago, IL",0.7216
17031430102,"South Shore, Chicago, IL",0.7213
17031261000,"Garfield Park, Chicago, IL",0.721
17031681100,"Englewood, Chicago, IL",0.7208
17031420200,"South Side, Chicago, IL",0.7206
17031820800,"Chicago, IL",0.7202
17031530501,"South Side, Chicago, IL",0.7201
17031834400,"South Side, Chicago, IL",0.7196
17031843600,"South Side, Chicago, IL",0.7189
17031010600,"Rogers Park, Chicago, IL",0.7184
17031070500,"Lincoln Park, Chicago, IL",0.7181
17031071600,"Lincoln Park, Chicago, IL",0.7178
17031691100,"South Side, Chicago, IL",0.7176
17031301100,"Little Village, Chicago, IL",0.7175
17031838600,"Lawndale, Chicago, IL",0.7175
17031051400,"West Lakeview, Chicago, IL",0.7175
17031240300,"West Town, Chicago, IL",0.7174
17031836400,"Oakland, Chicago, IL",0.716
17031310500,"Lower West Side, Chicago, IL",0.7158
17031161100,"Irving Park, Chicago, IL",0.7153
17031430900,"South Shore, Chicago, IL",0.7148
17031320100,"Chicago Loop, Chicago, IL",0.7148
17031030200,"Edgewater, Chicago, IL",0.7147
17031630100,"Gage Park, Chicago, IL",0.7146
17031110502,"Jefferson Park, Chicago, IL",0.7146
17031611800,"South Side, Chicago, IL",0.7139
17031031900,"Uptown, Chicago, IL",0.7137
17031051000,"Roscoe Village, Chicago, IL",0.7133
17031843700,"North Center, Chicago, IL",0.7133
17031360200,"Bronzeville, Chicago, IL",0.7128
17031490700,"Fernwood, Chicago, IL",0.7128
17031010502,"Rogers Park, Chicago, IL",0.7127
17031491000,"Roseland, Chicago, IL",0.7125
17043845808,"Woodridge, IL",0.7125
17031842900,"University Village / Little Italy, Chicago, IL",0.7124
17031071400,"Lincoln Park, Chicago, IL",0.7117
17031612100,"South Side, Chicago, IL",0.7106
17031030102,"Edgewater, Chicago, IL",0.7099
17031680900,"Englewood, Chicago, IL",0.7098
17031231500,"East Garfield Park, Chicago, IL",0.709
17031710100,"Auburn Gresham, Chicago, IL",0.7088
17031837000,"East Garfield Park, Chicago, IL",0.7086
17031130100,"Pulaski Park, Chicago, IL",0.7081
17031570400,"South Side, Chicago, IL",0.7079
17031031700,"Uptown, Chicago, IL",0.7068
17031390100,"Kenwood, Chicago, IL",0.7055
17031081201,"Streeterville, Chicago, IL",0.7052
17031310600,"Lower West Side, Chicago, IL",0.7051
17031260600,"Garfield Park, Chicago, IL",0.7049
17031161300,"Irving Park, Chicago, IL",0.7048
17031680600,"Englewood, Chicago, IL",0.7044
17031834900,"Englewood, Chicago, IL",0.7042
17031730300,"Brainerd, Chicago, IL",0.7042
17031843400,"Lawndale, Chicago, IL",0.7039
17031824300,"Robbins, IL",0.7027
17031841700,"Little Village, Chicago, IL",0.7015
17031530502,"South Side, Chicago, IL",0.7009
17031030603,"Edgewater, Chicago, IL",0.6995
17031310400,"Lower West Side, Chicago, IL",0.6986
17031260500,"Garfield Park, Chicago, IL",0.6977
17031836300,"South Side, Chicago, IL",0.6955
17031081000,"Near North, Chicago, IL",0.6948
17031260100,"East Garfield Park, Chicago, IL",0.6935
17031081403,"Streeterville, Chicago, IL",0.6931
17031070600,"Lincoln Park, Chicago, IL",0.6928
17031430300,"Grand Crossing, Chicago, IL",0.6922
17031681200,"South Side, Chicago, IL",0.6918
17031670100,"Englewood, Chicago, IL",0.6915
17031670200,"Englewood, Chicago, IL",0.6906
17031824006,"Lemont, IL",0.6905
17031030103,"Edgewater, Chicago, IL",0.69
17031671400,"Englewood, Chicago, IL",0.6895
17043844202,"Lombard, IL",0.6892
17031838300,"Cabrini-Green, Chicago, IL",0.6888
17031835600,"Fuller Park, Chicago, IL",0.688
17031843500,"Little Village, Chicago, IL",0.6879
17031020601,"West Ridge, Chicago, IL",0.6876
17031381900,"South Side, Chicago, IL",0.687
17031340600,"Armour Square, Chicago, IL",0.6868
17031836800,"East Garfield Park, Chicago, IL",0.6862
17031710700,"Auburn Gresham, Chicago, IL",0.6855
17031611700,"South Side, Chicago, IL",0.6853
17031081100,"Near North, Chicago, IL",0.6838
17031380500,"Bronzeville, Chicago, IL",0.6819
17031070400,"Lincoln Park, Chicago, IL",0.6815
17031030601,"Edgewater, Chicago, IL",0.6814
17031839500,"Bronzeville, Chicago, IL",0.6802
17031842200,"Goose Island, Chicago, IL",0.68
17031040900,"Lincoln Square, Chicago, IL",0.6799
17031271500,"East Garfield Park, Chicago, IL",0.6795
17031680500,"Englewood, Chicago, IL",0.6783
17031222900,"Logan Square, Chicago, IL",0.6779
17031839000,"Chicago Loop, Chicago, IL",0.6768
17031841400,"Little Village, Chicago, IL",0.6759
17031351400,"Bronzeville, Chicago, IL",0.6758
17031841000,"Near South Side, Chicago, IL",0.6757
17031060100,"Lake View, Chicago, IL",0.6738
17031080300,"Old Town, Chicago, IL",0.6737
17031560400,"South Side, Chicago, IL",0.6724
17031660700,"Chicago Lawn, Chicago, IL",0.6718
17031835500,"Fuller Park, Chicago, IL",0.6715
17031839100,"Chicago Loop, Chicago, IL",0.6705
17031320400,"Chicago Loop, Chicago, IL",0.6675
17031612000,"Back of the Yards, Chicago, IL",0.667
17031080202,"Gold Coast, Chicago, IL",0.6634
17031062500,"Lake View, Chicago, IL",0.66
17031081202,"Gold Coast, Chicago, IL",0.6524
17031280800,"Near West Side, Chicago, IL",0.652
17031061200,"Wrigleyville, Chicago, IL",0.6519
17031070102,"Lincoln Park, Chicago, IL",0.6466
17031350400,"Douglas, Chicago, IL",0.6454
17031292400,"Lawndale, Chicago, IL",0.6353
17031260200,"Garfield Park, Chicago, IL",0.6314
17031690300,"Greater Grand Crossing, Chicago, IL",0.6276
17031837100,"East Garfield Park, Chicago, IL",0.6256
17031390200,"South Side, Chicago, IL",0.6238
17031831000,"Bucktown, Chicago, IL",0.6208
17031834700,"Englewood, Chicago, IL",0.6189
17031081500,"Near North, Chicago, IL",0.6152
17031280900,"Near West Side, Chicago, IL",0.6131
17031030702,"Edgewater Beach, Chicago, IL",0.6119
17031243500,"West Town, Chicago, IL",0.5997
17031271300,"East Garfield Park, Chicago, IL",0.5706
17031380700,"Bronzeville, Chicago, IL",0.5038
17031980100,"Clearing, Chicago, IL",
17031980000,"O'Hare, Des Plaines, IL",
17031835700,"Bronzeville, Chicago, IL",
17031381700,"Bronzeville, Chicago, IL",
