"tract","Name","Employment_Rate_rP_gP_p75"
17031031502,"Uptown, Chicago, IL",0.8165
17031292500,"Lawndale, Chicago, IL",0.8165
17031161200,"Kilbourn Park, Chicago, IL",0.8162
17031310700,"Lower West Side, Chicago, IL",0.8161
17031690900,"Greater Grand Crossing, Chicago, IL",0.8156
17031770500,"Des Plaines, IL",0.8156
17031839600,"Bronzeville, Chicago, IL",0.8156
18089020400,"Hammond, IN",0.8153
17031827000,"Harvey, IL",0.8152
17031611300,"South Side, Chicago, IL",0.8151
17031837300,"East Garfield Park, Chicago, IL",0.815
17031812700,"Oak Park, IL",0.8146
17031220400,"Logan Square, Chicago, IL",0.8146
17031812600,"Oak Park, IL",0.8145
17043840101,"Wood Dale, IL",0.8145
17031520600,"East Side, Chicago, IL",0.8144
18089030900,"East Chicago, IN",0.8144
17031822200,"Oak Lawn, IL",0.8142
17043844307,"Lombard, IL",0.8142
17031700402,"Ashburn, Chicago, IL",0.8141
17031030500,"Magnolia Glen, Chicago, IL",0.814
17031061500,"Lake View, Chicago, IL",0.8139
17031730500,"South Side, Chicago, IL",0.8138
17031814700,"Berwyn, IL",0.8137
17031010702,"Rogers Park, Chicago, IL",0.8135
17031220500,"Logan Square, Chicago, IL",0.8131
17031812000,"River Forest, IL",0.813
17031812801,"Oak Park, IL",0.8128
17043845809,"Downers Grove, IL",0.8126
17031832200,"Bucktown, Chicago, IL",0.8125
17031440300,"South Side, Chicago, IL",0.8124
17031820606,"Willow Springs, IL",0.8123
17043840801,"Bensenville, IL",0.8123
17031260900,"Garfield Park, Chicago, IL",0.8121
17043840201,"Itasca, IL",0.8121
17031816300,"Melrose Park, IL",0.812
17031150502,"Portage Park, Chicago, IL",0.8119
17031711200,"Auburn Gresham, Chicago, IL",0.8118
17031220300,"Logan Square, Chicago, IL",0.8117
17031380100,"Bronzeville, Chicago, IL",0.8115
17031831500,"Belmont Cragin, Chicago, IL",0.8115
17031841800,"South Side, Chicago, IL",0.8114
17031580200,"Brighton Park, Chicago, IL",0.8114
17031283200,"University Village / Little Italy, Chicago, IL",0.8113
17031500300,"South Side, Chicago, IL",0.8112
17031770700,"Rosemont, IL",0.8111
17031812802,"Oak Park, IL",0.8111
17031823806,"Worth, IL",0.8111
17031650400,"South Side, Chicago, IL",0.8109
17031842500,"Greater Grand Crossing, Chicago, IL",0.8108
17031390500,"South Side, Chicago, IL",0.8107
17031221100,"Logan Square, Chicago, IL",0.8106
17031600900,"South Side, Chicago, IL",0.8105
17031740100,"South Side, Chicago, IL",0.8104
17031841200,"Heart of Chicago, Chicago, IL",0.8103
17031835900,"Bronzeville, Chicago, IL",0.8101
17031823805,"Palos Hills, IL",0.81
17031210502,"Avondale, Chicago, IL",0.81
17031831100,"Avondale, Chicago, IL",0.81
17031815702,"Riverside, IL",0.81
17043844701,"Westmont, IL",0.8099
17031823803,"Palos Hills, IL",0.8098
17031221000,"Logan Square, Chicago, IL",0.8098
17031031300,"Uptown, Chicago, IL",0.8097
17031824400,"Crestwood, IL",0.8097
17031271200,"East Garfield Park, Chicago, IL",0.8096
17031430101,"South Shore, Chicago, IL",0.8094
17031480500,"South Side, Chicago, IL",0.8094
17031040300,"Budlong Woods, Chicago, IL",0.8092
17031671200,"Englewood, Chicago, IL",0.8089
17031841900,"University Village / Little Italy, Chicago, IL",0.8086
17031650302,"South Side, Chicago, IL",0.8086
17031301200,"Little Village, Chicago, IL",0.8085
17031300800,"South Lawndale, Chicago, IL",0.8084
17031520500,"East Side, Chicago, IL",0.8084
17031611400,"Back of the Yards, Chicago, IL",0.8083
17031819300,"Brookfield, IL",0.8083
17031820103,"La Grange, IL",0.8082
17031832000,"Lake View, Chicago, IL",0.8082
18089020200,"Whiting, IN",0.8081
17031806501,"Des Plaines, IL",0.808
17043844305,"Lombard, IL",0.8079
17031040800,"Lincoln Square, Chicago, IL",0.8079
17031750500,"Morgan Park, Chicago, IL",0.8075
17031720100,"Beverly, Chicago, IL",0.8075
17031350100,"Bronzeville, Chicago, IL",0.8074
17031691300,"South Side, Chicago, IL",0.8073
17031841300,"Heart of Chicago, Chicago, IL",0.8073
17031818500,"Westchester, IL",0.8073
17031160200,"Old Irving Park, Chicago, IL",0.8072
17031431200,"South Side, Chicago, IL",0.8072
17031491400,"Roseland, Chicago, IL",0.8072
17031020602,"West Rogers Park, Chicago, IL",0.8071
17031814000,"Cicero, IL",0.8068
17031710600,"South Side, Chicago, IL",0.8067
17031821300,"Blue Island, IL",0.8062
17043843700,"Villa Park, IL",0.8062
17031811302,"Franklin Park, IL",0.8062
17031500200,"South Side, Chicago, IL",0.8061
17031530300,"South Side, Chicago, IL",0.806
17031161100,"Irving Park, Chicago, IL",0.8058
17031460200,"South Chicago, Chicago, IL",0.8055
17031820502,"Bridgeview, IL",0.8053
17031720500,"South Side, Chicago, IL",0.8053
17031820202,"Hodgkins, IL",0.8051
17031814100,"Cicero, IL",0.8049
17031300600,"Little Village, Chicago, IL",0.8048
17031140200,"Albany Park, Chicago, IL",0.8046
17031826401,"Dolton, IL",0.8044
17031251600,"Austin, Chicago, IL",0.8042
17031460301,"South Side, Chicago, IL",0.8042
17043845803,"Lemont, IL",0.8041
17031813600,"Cicero, IL",0.8039
17031570500,"South Side, Chicago, IL",0.8039
17031081300,"Streeterville, Chicago, IL",0.8038
18089030400,"East Chicago, IN",0.8036
17031700100,"Ashburn, Chicago, IL",0.8035
17031390300,"Kenwood, Chicago, IL",0.8035
17031824005,"Lemont, IL",0.8034
17031300900,"Marshall Square, Chicago, IL",0.8031
17031050500,"North Center, Chicago, IL",0.803
17031808100,"Niles, IL",0.803
17031817500,"Maywood, IL",0.8029
17031310800,"Heart of Chicago, Chicago, IL",0.8026
17031160800,"Irving Park, Chicago, IL",0.8026
17043844401,"Downers Grove, IL",0.8025
17031836700,"East Garfield Park, Chicago, IL",0.8022
17031840200,"Bridgeport, Chicago, IL",0.8021
17031520400,"South Side, Chicago, IL",0.8021
17031190602,"Belmont Central, Chicago, IL",0.8021
17031400500,"South Side, Chicago, IL",0.802
17043840706,"Elmhurst, IL",0.8019
17031770400,"Elk Grove Village, IL",0.8015
17031242600,"Humboldt Park, Chicago, IL",0.8012
17043844001,"Elmhurst, IL",0.8011
17031280100,"Fulton River District, Chicago, IL",0.8009
17031252000,"Austin, Chicago, IL",0.8007
17043840704,"Bensenville, IL",0.8005
17031810701,"Elmwood Park, IL",0.8004
17031190401,"Belmont Central, Chicago, IL",0.8003
17031670600,"Englewood, Chicago, IL",0.8003
17031491100,"South Side, Chicago, IL",0.8002
17031817700,"Maywood, IL",0.8
17031241500,"West Town, Chicago, IL",0.8
17031040100,"Lincoln Square, Chicago, IL",0.7998
17031810702,"Elmwood Park, IL",0.7997
17031839800,"Bridgeport, Chicago, IL",0.7993
17031410600,"Hyde Park, Chicago, IL",0.7993
17031490901,"South Side, Chicago, IL",0.7989
17031020100,"West Ridge, Chicago, IL",0.7989
17043844304,"Lombard, IL",0.7988
17031411200,"Hyde Park, Chicago, IL",0.7986
17031283100,"University Village / Little Italy, Chicago, IL",0.7986
17031030703,"Edgewater, Chicago, IL",0.7985
17031242100,"West Town, Chicago, IL",0.7983
17031814900,"Berwyn, IL",0.7982
17031814800,"Berwyn, IL",0.798
17031491200,"South Side, Chicago, IL",0.7979
17031840400,"McKinley Park, Chicago, IL",0.7979
17031251200,"Austin, Chicago, IL",0.7979
17031826000,"Calumet City, IL",0.7979
18089030800,"East Chicago, IN",0.7978
17031823500,"Blue Island, IL",0.7977
17031030300,"Edgewater, Chicago, IL",0.7972
17031730700,"South Side, Chicago, IL",0.797
17031671800,"Englewood, Chicago, IL",0.797
17031840700,"Little Village, Chicago, IL",0.7969
17031460100,"South Chicago, Chicago, IL",0.7969
17031530503,"South Side, Chicago, IL",0.7961
17031815701,"Riverside, IL",0.7959
17031834300,"Avalon Park, Chicago, IL",0.7959
17031580300,"South Side, Chicago, IL",0.7958
17031381800,"South Side, Chicago, IL",0.7951
17031410900,"East Hyde Park, Chicago, IL",0.7951
17031813400,"Cicero, IL",0.7949
17031151100,"Portage Park, Chicago, IL",0.7948
17031252101,"Austin, Chicago, IL",0.7947
17031819100,"Lyons, IL",0.7946
17031230900,"Humboldt Park, Chicago, IL",0.7944
17031490902,"South Side, Chicago, IL",0.7943
17031080400,"Old Town, Chicago, IL",0.7943
17031817102,"Bellwood, IL",0.7936
17031830900,"Logan Square, Chicago, IL",0.7936
17031770602,"Des Plaines, IL",0.7936
17031660800,"South Side, Chicago, IL",0.7935
17031020200,"West Ridge, Chicago, IL",0.7932
17031825700,"Chicago, IL",0.7932
17031220901,"Logan Square, Chicago, IL",0.7932
17031140602,"Albany Park, Chicago, IL",0.793
17031020500,"West Ridge, Chicago, IL",0.7929
17031080201,"Near North Side, Chicago, IL",0.7927
17031823904,"Palos Heights, IL",0.7925
17031750600,"South Side, Chicago, IL",0.7922
17031831600,"Montclare, Chicago, IL",0.7922
17031031800,"Uptown, Chicago, IL",0.7922
17031020901,"West Ridge, Chicago, IL",0.7921
17031140800,"Albany Park, Chicago, IL",0.7917
17031020801,"West Ridge, Chicago, IL",0.7915
17031820800,"Chicago, IL",0.7914
17031251300,"South Austin, Chicago, IL",0.7913
17031220902,"Logan Square, Chicago, IL",0.7912
17031032100,"Uptown, Chicago, IL",0.7911
17043844902,"Downers Grove, IL",0.7911
17031823901,"Palos Park, IL",0.7911
17031062100,"Lake View, Chicago, IL",0.7905
17031710800,"Auburn Gresham, Chicago, IL",0.7904
17031140100,"Albany Park, Chicago, IL",0.7903
17031730100,"South Side, Chicago, IL",0.7902
17031730202,"Brainerd, Chicago, IL",0.7902
17031283800,"University Village / Little Italy, Chicago, IL",0.7896
17031671100,"Englewood, Chicago, IL",0.7896
17043845508,"Darien, IL",0.7894
17031825802,"Calumet City, IL",0.7893
17031130200,"North Park, Chicago, IL",0.7892
17031210100,"Avondale, Chicago, IL",0.789
17031671500,"Englewood, Chicago, IL",0.7887
17031826600,"Riverdale, IL",0.7886
17031301802,"Little Village, Chicago, IL",0.7883
17031380200,"Bronzeville, Chicago, IL",0.7881
17031250800,"Austin, Chicago, IL",0.7874
17031843000,"Lawndale, Chicago, IL",0.7873
17031050900,"North Center, Chicago, IL",0.7869
17031063302,"Lake View East, Chicago, IL",0.7869
17031841500,"Lawndale, Chicago, IL",0.7869
17031170400,"Dunning, Chicago, IL",0.7865
17031081600,"Near North, Chicago, IL",0.7864
17031010300,"Rogers Park, Chicago, IL",0.7861
17031660600,"Chicago Lawn, Chicago, IL",0.786
17031810200,"Evanston, IL",0.7859
17031818700,"Brookfield, IL",0.7858
17031760801,"O'Hare, Chicago, IL",0.7858
17031670700,"South Side, Chicago, IL",0.7855
17043845401,"Burr Ridge, IL",0.7855
17031230400,"Humboldt Park, Chicago, IL",0.7854
17043840705,"Elmhurst, IL",0.7853
17031450300,"South Side, Chicago, IL",0.7853
17031814600,"Berwyn, IL",0.7852
17031611900,"Back of the Yards, Chicago, IL",0.7852
17031835200,"Garfield Ridge, Chicago, IL",0.7851
17031560300,"South Side, Chicago, IL",0.7849
17031390700,"East Hyde Park, Chicago, IL",0.7848
17031110200,"Gladstone Park, Chicago, IL",0.7847
17043844202,"Lombard, IL",0.7845
17031420700,"South Side, Chicago, IL",0.7844
17031160300,"Irving Park, Chicago, IL",0.7843
17031831300,"West Humboldt Park, Chicago, IL",0.7842
17031813801,"Cicero, IL",0.7841
17043845805,"Burr Ridge, IL",0.7839
17031031100,"Uptown, Chicago, IL",0.7838
17031260700,"Garfield Park, Chicago, IL",0.7837
17031282800,"Near West Side, Chicago, IL",0.7837
17031221500,"Logan Square, Chicago, IL",0.7836
17031838200,"Illinois Medical District, Chicago, IL",0.7835
17031400400,"South Side, Chicago, IL",0.7832
17031301702,"Little Village, Chicago, IL",0.7831
17043844301,"Lombard, IL",0.783
17031381400,"South Side, Chicago, IL",0.7829
17031030104,"Edgewater, Chicago, IL",0.7829
17031020302,"West Ridge, Chicago, IL",0.7828
17031710900,"Auburn Gresham, Chicago, IL",0.7827
17031661000,"Chicago Lawn, Chicago, IL",0.7823
17031340300,"South Side, Chicago, IL",0.7823
17031080100,"Gold Coast, Chicago, IL",0.7822
17031241200,"West Town, Chicago, IL",0.7818
17031010501,"Rogers Park, Chicago, IL",0.7811
17031640800,"South Side, Chicago, IL",0.781
17031031400,"Uptown, Chicago, IL",0.7807
17031838700,"Lawndale, Chicago, IL",0.7803
17031431301,"South Shore, Chicago, IL",0.7802
17031820605,"Hickory Hills, IL",0.7801
17031351000,"Bronzeville, Chicago, IL",0.7801
17031220701,"Logan Square, Chicago, IL",0.7799
17031260800,"East Garfield Park, Chicago, IL",0.7798
17031062900,"Lake View, Chicago, IL",0.7794
17031242300,"Ukrainian Village, Chicago, IL",0.7792
17031510300,"Jeffrey Manor, Chicago, IL",0.7792
17031251000,"Austin, Chicago, IL",0.7788
17031110502,"Jefferson Park, Chicago, IL",0.7783
17043845502,"Willowbrook, IL",0.7783
17031460500,"South Chicago, Chicago, IL",0.7783
17031840100,"Bridgeport, Chicago, IL",0.7782
18089040200,"Whiting, IN",0.778
17031810600,"Harwood Heights, IL",0.7779
17031431302,"South Shore, Chicago, IL",0.7772
17031241400,"West Town, Chicago, IL",0.777
17031611600,"Back of the Yards, Chicago, IL",0.7768
17031681400,"Englewood, Chicago, IL",0.7768
17031240300,"West Town, Chicago, IL",0.7766
17031051100,"Roscoe Village, Chicago, IL",0.7765
17031220702,"Logan Square, Chicago, IL",0.7764
17031660900,"Chicago Lawn, Chicago, IL",0.7762
17031835800,"Bronzeville, Chicago, IL",0.7758
17031610800,"Canaryville, Chicago, IL",0.7756
17031320600,"South Loop, Chicago, IL",0.7755
17043845901,"Burr Ridge, IL",0.7747
17031691200,"Greater Grand Crossing, Chicago, IL",0.7745
17031826500,"Chicago, IL",0.7741
17031836100,"South Side, Chicago, IL",0.7737
17031530100,"South Side, Chicago, IL",0.7734
17031310300,"Lower West Side, Chicago, IL",0.7733
17031470100,"South Side, Chicago, IL",0.7732
17031823703,"Bridgeview, IL",0.7725
17031431400,"South Shore, Chicago, IL",0.772
17031030200,"Edgewater, Chicago, IL",0.7719
17031611000,"Back of the Yards, Chicago, IL",0.7718
17031822102,"Oak Lawn, IL",0.7712
17031820603,"Justice, IL",0.7712
17031710400,"South Side, Chicago, IL",0.7708
17031530200,"South Side, Chicago, IL",0.7705
17031430400,"Grand Crossing, Chicago, IL",0.7703
17031061902,"Lake View East, Chicago, IL",0.7701
17031291600,"Douglas Park, Chicago, IL",0.7698
17031815200,"Berwyn, IL",0.7697
17031672000,"Englewood, Chicago, IL",0.7696
17031250300,"Austin, Chicago, IL",0.7694
17031161300,"Irving Park, Chicago, IL",0.7692
17031500100,"Cottage Grove Heights, Chicago, IL",0.769
17031251500,"Austin, Chicago, IL",0.7687
17031351100,"Bronzeville, Chicago, IL",0.7687
17031140500,"Albany Park, Chicago, IL",0.7679
17031490400,"Roseland, Chicago, IL",0.7674
17031812500,"Oak Park, IL",0.7673
17031430700,"South Side, Chicago, IL",0.7662
17031230500,"Hermosa, Chicago, IL",0.7656
17031835000,"Chicago Lawn, Chicago, IL",0.7655
17031836000,"Bronzeville, Chicago, IL",0.7654
17031815900,"Forest Park, IL",0.7652
17031837400,"East Garfield Park, Chicago, IL",0.765
17031808002,"Lincolnwood, IL",0.7649
17031031000,"Uptown, Chicago, IL",0.7646
17031690500,"Greater Grand Crossing, Chicago, IL",0.7644
17031826700,"Riverdale, IL",0.7642
17031031501,"Uptown, Chicago, IL",0.7638
17031530600,"South Side, Chicago, IL",0.7633
17031750100,"Morgan Park, Chicago, IL",0.7633
17031051000,"Roscoe Village, Chicago, IL",0.7633
17031819900,"Western Springs, IL",0.7629
17031430800,"South Side, Chicago, IL",0.7625
17031834000,"Princeton Park, Chicago, IL",0.7623
17031300700,"Little Village, Chicago, IL",0.7623
17031280400,"Near West Side, Chicago, IL",0.7621
17031190702,"Belmont Cragin, Chicago, IL",0.7619
17031242200,"West Town, Chicago, IL",0.7616
17031360200,"Bronzeville, Chicago, IL",0.7615
17031030701,"Edgewater, Chicago, IL",0.7611
17031243300,"West Town, Chicago, IL",0.761
17031810000,"Evanston, IL",0.7598
17031140701,"Albany Park, Chicago, IL",0.7598
17031160501,"Irving Park, Chicago, IL",0.7586
17031460400,"South Chicago, Chicago, IL",0.758
17031063200,"Lake View East, Chicago, IL",0.758
17031843800,"South Side, Chicago, IL",0.7577
17031030706,"Edgewater Beach, Chicago, IL",0.7574
17031690400,"South Side, Chicago, IL",0.7573
17031813701,"Cicero, IL",0.757
17031243200,"West Town, Chicago, IL",0.7568
17031819500,"La Grange, IL",0.7567
17031711100,"South Side, Chicago, IL",0.7567
17031410500,"Hyde Park, Chicago, IL",0.7565
17031221400,"Logan Square, Chicago, IL",0.7556
17031440202,"South Side, Chicago, IL",0.7555
17031821500,"Riverdale, IL",0.7555
17031260300,"Garfield Park, Chicago, IL",0.7554
17031063400,"Lake View East, Chicago, IL",0.7552
17031430900,"South Shore, Chicago, IL",0.755
17031130300,"Hollywood Park, Chicago, IL",0.7548
17031020400,"West Ridge, Chicago, IL",0.7541
17031240200,"West Town, Chicago, IL",0.754
17043844306,"Villa Park, IL",0.7536
17031251800,"Austin, Chicago, IL",0.7532
17031671300,"Englewood, Chicago, IL",0.7531
17031839200,"Bronzeville, Chicago, IL",0.752
17031060500,"Wrigleyville, Chicago, IL",0.7518
17031836900,"East Garfield Park, Chicago, IL",0.7517
17031816000,"Forest Park, IL",0.7516
17031490500,"Roseland, Chicago, IL",0.7513
17031081800,"River North, Chicago, IL",0.751
17031070600,"Lincoln Park, Chicago, IL",0.7509
17031440900,"South Side, Chicago, IL",0.7504
17031031200,"Uptown, Chicago, IL",0.7501
17031691500,"Grand Crossing, Chicago, IL",0.7499
17031020702,"West Rogers Park, Chicago, IL",0.7491
17031010202,"Rogers Park, Chicago, IL",0.749
17031813301,"Cicero, IL",0.7487
17031821401,"Calumet Park, IL",0.7487
17031816402,"Melrose Park, IL",0.7483
17031812301,"Oak Park, IL",0.7481
17031730600,"South Side, Chicago, IL",0.747
17031834200,"South Shore, Chicago, IL",0.7468
17031063301,"Lake View East, Chicago, IL",0.7467
17031330200,"Near South Side, Chicago, IL",0.7462
17031420800,"South Side, Chicago, IL",0.7462
17031071600,"Lincoln Park, Chicago, IL",0.746
17031320100,"Chicago Loop, Chicago, IL",0.7459
17031560200,"South Side, Chicago, IL",0.7459
17031060200,"Lake View, Chicago, IL",0.7458
17031310900,"Heart of Chicago, Chicago, IL",0.7457
17031061200,"Wrigleyville, Chicago, IL",0.7455
17031420200,"South Side, Chicago, IL",0.7447
17031160100,"Irving Park, Chicago, IL",0.7444
17031010600,"Rogers Park, Chicago, IL",0.744
17031838000,"Near West Side, Chicago, IL",0.7439
17031231200,"Humboldt Park, Chicago, IL",0.7433
17031833100,"Near West Side, Chicago, IL",0.7427
17031560400,"South Side, Chicago, IL",0.7404
17031231100,"Humboldt Park, Chicago, IL",0.7401
17031062700,"Lake View, Chicago, IL",0.7382
18089010304,"Gary, IN",0.738
17031540101,"South Side, Chicago, IL",0.7367
17043844502,"Oak Brook, IL",0.7363
17031290900,"Lawndale, Chicago, IL",0.736
17031838600,"Lawndale, Chicago, IL",0.7357
17031490600,"Longwood Manor, Chicago, IL",0.7353
17031832400,"Logan Square, Chicago, IL",0.735
17031680600,"Englewood, Chicago, IL",0.7348
17031030604,"Edgewater Beach, Chicago, IL",0.7346
17031839000,"Chicago Loop, Chicago, IL",0.7331
17031600700,"Bridgeport, Chicago, IL",0.7331
17031831400,"Austin, Chicago, IL",0.7323
17031240700,"West Town, Chicago, IL",0.7316
17031030102,"Edgewater, Chicago, IL",0.7313
17031010502,"Rogers Park, Chicago, IL",0.7311
17031310500,"Lower West Side, Chicago, IL",0.7305
17031837000,"East Garfield Park, Chicago, IL",0.7302
17031301100,"Little Village, Chicago, IL",0.7302
17031670300,"Englewood, Chicago, IL",0.7297
17031710100,"Auburn Gresham, Chicago, IL",0.7297
17031530501,"South Side, Chicago, IL",0.7297
17031081201,"Streeterville, Chicago, IL",0.7296
17031842900,"University Village / Little Italy, Chicago, IL",0.7292
17031242400,"Ukrainian Village, Chicago, IL",0.7291
17031836400,"Oakland, Chicago, IL",0.7278
17031390100,"Kenwood, Chicago, IL",0.7275
17031020301,"West Ridge, Chicago, IL",0.7275
17031051400,"West Lakeview, Chicago, IL",0.7271
17031320400,"Chicago Loop, Chicago, IL",0.7248
17031031900,"Uptown, Chicago, IL",0.7248
17031200401,"Hermosa, Chicago, IL",0.7248
17031691100,"South Side, Chicago, IL",0.7244
17031680900,"Englewood, Chicago, IL",0.7243
17031491000,"Roseland, Chicago, IL",0.7236
17031836300,"South Side, Chicago, IL",0.7232
17031730400,"South Side, Chicago, IL",0.7227
17031310400,"Lower West Side, Chicago, IL",0.7225
17031071500,"Lincoln Park, Chicago, IL",0.7219
17031730201,"South Side, Chicago, IL",0.7213
17031030702,"Edgewater Beach, Chicago, IL",0.721
17031130100,"Pulaski Park, Chicago, IL",0.721
17031834900,"Englewood, Chicago, IL",0.7206
17031843600,"South Side, Chicago, IL",0.7193
17031834400,"South Side, Chicago, IL",0.7188
17031231500,"East Garfield Park, Chicago, IL",0.7185
17031071800,"Lincoln Park, Chicago, IL",0.718
17031282700,"Lawndale, Chicago, IL",0.7175
17031440600,"South Side, Chicago, IL",0.7173
17031271800,"East Garfield Park, Chicago, IL",0.7169
17031611800,"South Side, Chicago, IL",0.7164
17031570400,"South Side, Chicago, IL",0.7164
17031420300,"South Side, Chicago, IL",0.7159
17031843500,"Little Village, Chicago, IL",0.7158
17031030103,"Edgewater, Chicago, IL",0.7152
17031530502,"South Side, Chicago, IL",0.7149
17031831900,"Lake View, Chicago, IL",0.7147
17031030101,"Edgewater, Chicago, IL",0.7146
17031612100,"South Side, Chicago, IL",0.712
17031070400,"Lincoln Park, Chicago, IL",0.7116
17031490700,"Fernwood, Chicago, IL",0.7111
17031843400,"Lawndale, Chicago, IL",0.7109
17031630100,"Gage Park, Chicago, IL",0.7107
17031380500,"Bronzeville, Chicago, IL",0.7097
17031430300,"Grand Crossing, Chicago, IL",0.7094
17031030603,"Edgewater, Chicago, IL",0.7082
17031031700,"Uptown, Chicago, IL",0.7078
17031260500,"Garfield Park, Chicago, IL",0.7078
17031841700,"Little Village, Chicago, IL",0.7078
17031020601,"West Ridge, Chicago, IL",0.7077
17031310600,"Lower West Side, Chicago, IL",0.7065
17031081403,"Streeterville, Chicago, IL",0.7065
17031681100,"Englewood, Chicago, IL",0.7052
17031430102,"South Shore, Chicago, IL",0.7037
17031170100,"Dunning, Chicago, IL",0.7025
17031261000,"Garfield Park, Chicago, IL",0.702
17031222500,"Logan Square, Chicago, IL",0.7011
17031710700,"Auburn Gresham, Chicago, IL",0.7004
17031081202,"Gold Coast, Chicago, IL",0.7001
17031824300,"Robbins, IL",0.6996
17031681200,"South Side, Chicago, IL",0.6952
17031080300,"Old Town, Chicago, IL",0.6941
17031680500,"Englewood, Chicago, IL",0.6928
17031260100,"East Garfield Park, Chicago, IL",0.6926
17031835600,"Fuller Park, Chicago, IL",0.6919
17031611700,"South Side, Chicago, IL",0.6917
17031671400,"Englewood, Chicago, IL",0.69
17031260600,"Garfield Park, Chicago, IL",0.6898
17031670200,"Englewood, Chicago, IL",0.6887
17031670100,"Englewood, Chicago, IL",0.6887
17031071400,"Lincoln Park, Chicago, IL",0.6883
17031836800,"East Garfield Park, Chicago, IL",0.6873
17031081000,"Near North, Chicago, IL",0.6866
17031660700,"Chicago Lawn, Chicago, IL",0.6859
17031730300,"Brainerd, Chicago, IL",0.6858
17031030601,"Edgewater, Chicago, IL",0.6849
17031071100,"Lincoln Park, Chicago, IL",0.6819
17031841000,"Near South Side, Chicago, IL",0.6792
17031340600,"Armour Square, Chicago, IL",0.6774
17031835500,"Fuller Park, Chicago, IL",0.6774
17031838300,"Cabrini-Green, Chicago, IL",0.6769
17031832600,"Lincoln Park, Chicago, IL",0.6758
17031841400,"Little Village, Chicago, IL",0.6747
17031381900,"South Side, Chicago, IL",0.6743
17031081100,"Near North, Chicago, IL",0.6686
17031839500,"Bronzeville, Chicago, IL",0.6681
17031843700,"North Center, Chicago, IL",0.6678
17031839100,"Chicago Loop, Chicago, IL",0.6673
17031842200,"Goose Island, Chicago, IL",0.6669
17031612000,"Back of the Yards, Chicago, IL",0.6646
17031390200,"South Side, Chicago, IL",0.6629
17031271500,"East Garfield Park, Chicago, IL",0.6608
17031351400,"Bronzeville, Chicago, IL",0.6581
17031062800,"Lake View, Chicago, IL",0.6581
17031060100,"Lake View, Chicago, IL",0.6518
17031222900,"Logan Square, Chicago, IL",0.6503
17031062500,"Lake View, Chicago, IL",0.6503
17031080202,"Gold Coast, Chicago, IL",0.6467
17031243500,"West Town, Chicago, IL",0.645
17031081500,"Near North, Chicago, IL",0.642
17031040900,"Lincoln Square, Chicago, IL",0.6416
17031280800,"Near West Side, Chicago, IL",0.6298
17031070500,"Lincoln Park, Chicago, IL",0.6206
17031834700,"Englewood, Chicago, IL",0.6135
17031292400,"Lawndale, Chicago, IL",0.6051
17031070102,"Lincoln Park, Chicago, IL",0.6002
17031260200,"Garfield Park, Chicago, IL",0.5922
17031837100,"East Garfield Park, Chicago, IL",0.5811
17031690300,"Greater Grand Crossing, Chicago, IL",0.5792
17031831000,"Bucktown, Chicago, IL",0.5762
17031062300,"Lake View, Chicago, IL",0.5751
17031280900,"Near West Side, Chicago, IL",0.5723
17031271300,"East Garfield Park, Chicago, IL",0.5439
17031380700,"Bronzeville, Chicago, IL",0.4284
17031350400,"Douglas, Chicago, IL",
17031980100,"Clearing, Chicago, IL",
17031980000,"O'Hare, Des Plaines, IL",
17031835700,"Bronzeville, Chicago, IL",
17031381700,"Bronzeville, Chicago, IL",
